Lake_ID,Ergasilus.spp.,harpacticoid,ostracod,Daphnia.ambigua,Daphnia.catawba,Daphnia.dentifera,Daphnia.galeata.mendotae,Daphnia.longiremis,Daphnia.parvula,Daphnia.pulicaria,Daphnia.retrocurva,Daphnia.thorata,Daphnia.spp.,Acanthocyclops.robustus,Acanthocyclops.sp.,Cyclops.scutifer,Diacyclops.thomasi,Eucyclops.elegans,Eucyclops.pectinifer,Eucyclops.spp.,Mesocyclops.edax,Microcyclops.spp.,Orthocyclops.modestus,Tropocyclops.prasinus,cyclopoid.copepodid,Aglaodiaptomus.leptopus,Aglaodiaptomus.spatulocrenatus,Epischura.lacustris,Epischura.nevadensis,Epischura.spp.,Leptodiaptomus.ashlandi,Leptodiaptomus.minutus,Leptodiaptomus.nudus,Leptodiaptomus.sicilis,Leptodiaptomus.siciloides,Limnocalanus.macrurus,Onychodiaptomus.singuienus,Senecella.calanoides,Skistodiaptomus.oregonensis,Skistodiaptomus.pallidus,Skistodiaptomus.pygmaeus,Skistodiaptomus.reighardi,Skistodiaptomus.spp.,calanoid.copepodid,Acroperus.harpae,Alona.affinis,Alona.costata,Alona.guttata,Alona.spp.,Alonella.nana,Bosmina.longirostris,Camptocercus.spp.,Ceriodaphnia.lacustris,Ceriodaphnia.spp.,Chydorus.sphaericus,Diaphanosoma.birgei,Diaphanosoma.brachyurum,Diaphanosoma.spp.,Eubosmina.coregoni,Eubosmina.longispina,Eubosmina.tubicen,Holopedium.glacialis,Macrothrix.sp.,Picripleuroxus.denticulatus,Pleuroxus.procurvus,Polyphemus.pediculus,Sida.crystallina,Simocephalus.spp.,Daphnia.dubia,Daphnia.magna,Daphnia.similis,Diacyclops.navus,Macrocyclops.albidus,Mesocyclops.americanus,Acanthodiaptomus.denticornis,Aglaodiaptomus.clavipes,Aglaodiaptomus.forbesi,Epischura.nordenskioldi,Hesperodiaptomus.arcticus,Hesperodiaptomus.eiseni,Hesperodiaptomus.nevadensis,Hesperodiaptomus.spp.,Leptodiaptomus.pribilofensis,Leptodiaptomus.tyrrelli,Alona.intermedia,Alona.quadrangularis,Alonella.acutirostris,Ceriodaphnia.quadrangula,Dunhevedia.crassa,Eubosmina.spp.,Graptoleberis.testudinaria,Ilyocryptus.spp.,Latona.sp.,Moina.spp.,Cyclops.columbianus,Daphnia.middendorffiana,Eurycercus.spp.,Hesperodiaptomus.franciscanus,Hesperodiaptomus.kenai,Heterocope.septentrionalis,Onychodiaptomus.hesperus,Scapholeberis.spp.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-210,0,0,0.004025921,0,0,0,0,0,0,79.87164035,0,0,0,0,0,0,0,0,0,0,30.53252563,0.073481693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249232611,0.049090174,0,0.009186276,0,0,0.025029136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278763694,0,0,0,0,0,0,0,0,9.981194801,0,0,0,0,0,0,0,7.989659277,0,0,0,0,0,0,1.121986341,0,0,0,0,0,0,0,0,0,0,0,1.669235821,0,0.573095805,0,0.009542019,0,0.354053456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-212,0,0,0.082314169,0,0,0,0,0,0,0,0,0,7.071042718,5.66675296,0,0,0,5.03082193,0,0,16.2262131,0,0,0.490727398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15638973,0,0,0,0,0,0,2.912961026,0,0,1.807323023,4.145648779,0,3.025164409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059174768,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302747137,0,0,0,0,0,0,0,0,0,0,0,4.035872066,0,0,0.126497042,0.041045891,0.069283781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-216,0,0,0.13810145,0,0,0,0,0,0,0,136.6720024,0,0,0,0,0,0,0,0,0,0,0,0,9.218567454,0,0,0,0,0,0,0,20.42595478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100662975,0,0,0,0,0,17.18400343,0,0,0,0,0.127102308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-218,0,0,0,0,0,0,0,0,0,0,0.250870931,0,0,0,0,0,0,0,0,0,0,0,0,0,2.958726629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.450019246,0,0,0,0,0,0,0,14.21020769,0,0,1.272763376,0,0,0.128844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-219,0,0,0,0.099220732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487590063,0,0,2.674992987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.214208348,0,0,0,0,0,0,0,0,0,0,0,0.038499378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.954821877,0,0,0,0,0,0,15.35159068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04798949,0,0,0.681920847,0,0,0,0,0,0,0,12.64057495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-017,0,0,0,0,0,0,0,0,0,72.54914936,0,0,0,0,0,3.038200294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.27031037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528481069,0,0,0.130499767,0,0,0,0,0,0,0,0.527201921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-018,0,0,0,0,0,0,23.22450739,0,0,0,0,0,0,15.35321621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.785152627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055105228,0,0,0,0.216179393,0,0,0,0,0.185522318,0.32916452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837901249,0,0,3.194261238,0,0,0,4.058895295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45351867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-038,0,0,0,0,11.56209711,0,0,0,0,0,0,0,0,0,0,49.5478738,0,0,0,0,0,0,0,0,0,0,1.593244174,0,0,0,0,44.64711574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189451219,0,0,0.434607696,0,1.751947046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-041,0,0,0,0,0,0,40.6928732,0,0,0,0,0,0,10.84411358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02395936,0,0,22.65595459,0,0,14.85453009,0,0,0.964400105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-042,0,0,0,0,0,0,0.955505237,0,0,0,0,0,0,0.561989798,0,0,0,0,0,0,3.297030475,0,0,0,0,0,0,1.920784857,0,0,0,5.809400982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006160693,0,0,1.352904846,0.048947051,0,0.982044891,0,0,0,0,2.625898168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-043,0,0,0,0,0,0,0,0,0,0,3.421491932,0,0,5.709926486,0,0,0,0,0,0,8.276214496,0,0,0.975255573,0,0,0,6.121422581,0,0,0,2.206478297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30604057,0,0,0,0,0,1.053459994,0,0,3.453268809,0,31.23324674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682781023,0,0,0,0,0,0,0,0.038275139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989453002,0,0,0,0,0,0,0,0,0,0.744781047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-048,0,0,0,0,0,0,1.991834736,0,0,0,0,0,0,0,0,0.183204252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004759199,0,6.110804082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004358007,0,0.394460462,0,0,0.026819962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323142183,0,0,0,5.999817814,0,0,0,268.7041304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21259006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-054,0,0,0,0,0,0,20.1866554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.751899257,0,0,8.618811779,0,0,0,72.84780174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074252563,0,9.717258799,0,0,3.936075595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-056,0,0,0,0,79.27744114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02830946,0,46.02465985,0.677510932,0,0,0,0.04985247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.869521928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-058,0,0,0,0,0,0,0,0,0,0,1.432229039,0,0,0,0,0,0,0,0,0,306.1393311,0,0,10.7620512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077221739,0,0,0.621491441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691394882,0,0,13.3423342,0,0,0,0,0,0,0,17.351699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840230856,0,0,0,0,0,1.571003971,0,0,0.35039431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-060,0,0,0,0,0,0,0,0,0,0,3.054916082,0,0,69.53556908,0,0,0,0,0,0,4.928644202,0,0,19.8971675,0,0,0,0,0,0,0,15.81671603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06591102,0,0,0,0.06177745,3.538008032,0,0,0,0.020642878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426084112,0,0,0,0,0,0,52.09516637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.611920824,0,0,12.9391576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002962508,0,0,0,0,0,0,14.12079789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.891659692,0,0,0,0,0,0.044547682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-063,0,0,0.015497234,0,0,0,3.831720048,0,0,0,0,0,0,0,0,40.63466414,0,0,0,0,1.425851824,0,0,4.331930586,0,0,0,0,0,0,0,26.30614672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.46802716,0,0,0,0.779305145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-064,0,0,0,0,0,0,15.35863049,0,0,0,0,0,0,0,0,2.091136827,0,0,0,0,7.571984176,0,0,1.469539468,0,0,0,0,0,0,0,17.24715685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.51523647,0,0,0,0,0,1.554157305,0,0,5.944959308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-065,0,0,0,0,0,0,8.924248467,0,0,0,0,0,0,1.591724657,0,0,0,0,0,0,1.545826198,0,0,0,0,0,0,8.15324798,0,0,0,3.727800158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011546913,0,0,0,0,0.042025879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-067,0,0,0,0,0,0,0.83999113,0,0,0,0,0,0,1.003083824,0,1.798623749,0,0,0,0,22.15571921,0,0,1.175356441,0,0,0,1.35249564,0,0,0,25.34504381,0.412088431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292358726,0,0,0,0,0,1.810554453,0,0,0.307017489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-068,0,0,0,0,0,0,8.121717367,0,0,0,0,0,0,1.096248421,0,0,0,0,0,0,16.12371411,0,0,0.160301274,0,0,0,1.108095116,0,0,0,1.209079751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31098302,0,0,0,0,0,0.088314797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-069,0,0,0,0,0,0,0.939184368,0,0,2.898299477,0.555445258,0,0,0,0,3.427082699,0,0,0,0,0.197387815,0,0,0.416056925,0,0,0,0,0,0.062278736,0,8.699158229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029435348,0,0,0,0,0,0.015450799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-070,0,0,0,0,0,0,7.984988728,0,0,0,0,0,0,0,0,0.338652371,0,0,0,0,1.04561793,0,0,0,0,0,0,0.287680057,0,0,0,0.864776481,0,0,0,3.1167253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.287838663,0,0,0,0,0,0.029577576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-072,0,0.022144065,0,0,0,0,0,0,0,0,0,0,0.086533919,0,0,0,0,0,0,0,0,0,0,19.95549103,0,0,0,0,0,0,0,13.88329976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371674957,0,0,0,0.841275408,0,0.463503726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-073,0,0,0.025790209,0,0,0,0,0,0,0,19.9447108,0,0,0,0,0,0,0,0,0,27.85917296,0,0,8.345352183,0,0,0,0,0,0,0,10.55196755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.726719087,0,0,0.833395187,10.0919581,0,17.4251629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-074,0,0,0,0,0,0,2.911600005,0,0,0,0,0,0,0,0,0,0,0,0,0,50.55663857,0,0,3.699726964,0,0,52.76918873,0,0.316319356,0,0,29.30609718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.24826916,0,0,0.677873431,0,1.020275534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-075,0,0,0,0,0,0,0,0,21.76803322,0,0,0,0,0,0,0,0,0,0,0,65.92088082,0,0,18.61567196,0,0,0,11.98676111,0,0,0,20.45332223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.542580092,0,0,0,50.54214619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-076,0,0,0.000946294,0,0,0,0.471173047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398624518,0,0,0,0,0,0,0.78932844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178231945,0,0,0.033095086,0.00696334,0,0,0,0,0,0,0,0,0,0,0,0.051829776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
